MP Name,composite_risk_rank,composite_risk_score,risk_band,is_flagged_composite,constituency_proxy,top_vendor,is_ghost_work_flagged,true_label,top_shap_drivers,num_works,anomaly_score_mean,anomaly_score_max,anomaly_flag_rate,cost_deviation_pct_mean,cost_deviation_pct_max,sor_match_confidence_mean,duplicate_score_mean,duplicate_score_max,duplicate_flag_rate,duplicate_group_size_max,injected_anomaly_frac,ghost_work_rate,constituency_proxy_state,constituency_proxy_district,num_months,deviation_flag_rate,residual_pct_mean,residual_pct_max,total_actual_amount,num_primary_vendors,collusion_score_mean,collusion_score_max,flagged_vendor_rate,any_flagged_vendor,top_vendor_total_amount,top_vendor_collusion_score,top_vendor_is_flagged_collusion,target_high_risk,driver_1_feature,driver_1_shap,driver_2_feature,driver_2_shap,driver_3_feature,driver_3_shap,composite_risk_score_raw_oof,composite_risk_score_in_sample,decision_threshold,is_flagged_capacity,risk_percentile,label_agreement
VIRENDRA SINGH,149,0.5,High,1,"CHANDAULI, Uttar Pradesh",BIHARI JI MAHADEV ASSOCIATES,1.0,1,cost_deviation_pct_mean (-2.116); num_works (+2.035); cost_deviation_pct_max (+1.288),13,0.0703587611520395,0.2028816451716349,0.3846153846153846,0.0535538461538461,0.8114,0.8722307692307693,0.2573472347882282,0.6851094540878231,0.3846153846153846,3.0,0.0769230769230769,0.3846153846153846,Uttar Pradesh,CHANDAULI,24,0.0416666666666666,0.8879488679001911,3.492398365532104,86345853.0,9,0.5274482870071106,0.6936777275012569,0.1111111111111111,1.0,125430670.0,0.6936777275012569,1.0,1,cost_deviation_pct_mean,-2.1164317,num_works,2.0347457,cost_deviation_pct_max,1.2881202,0.636854479710261,0.93214947,0.5,0,0.7776934749620638,agree
Shri B Y Raghavendra ,150,0.5,High,1,"SHIMOGA, Karnataka",Nirmithi Kendra Shivamogga,1.0,0,cost_deviation_pct_mean (+0.318); collusion_score_mean (-0.257); anomaly_flag_rate (+0.165),49,0.1863175570247772,0.2195195013076483,0.0204081632653061,0.130204081632653,2.548,0.8471020408163266,0.3351046815031395,0.8250523619651794,0.4489795918367347,78.0,0.0408163265306122,0.4489795918367347,Karnataka,SHIMOGA,21,0.0,0.7414142918993547,1.7019862562107992,70428761.0,10,0.4533825325001795,0.6398432449903038,0.0,0.0,33051482.0,0.6269652732888027,0.0,0,cost_deviation_pct_mean,0.3183485,collusion_score_mean,-0.25668567,anomaly_flag_rate,0.16513278,0.6358397006988525,0.4647079,0.5,0,0.7776934749620638,false_positive
CHIRAG PASWAN,151,0.5,High,1,"HAJIPUR, Bihar",DHARMVIR KUMAR,1.0,0,cost_deviation_pct_max (+0.894); deviation_flag_rate (-0.242); num_months (-0.234),47,0.1732004300407218,0.2017581173908588,0.0425531914893617,0.1213234042553191,2.0807,0.8442340425531916,0.753103442134278,0.8301155328837452,0.9787234042553192,106.0,0.0638297872340425,0.9787234042553192,Bihar,HAJIPUR,15,0.0666666666666666,0.668317304554022,1.7300589515426386,53484547.0,25,0.5308489908784026,0.6505305968541262,0.04,1.0,9831939.0,0.6505305968541262,1.0,0,cost_deviation_pct_max,0.89365155,deviation_flag_rate,-0.24247043,num_months,-0.23374653,0.6241994500160217,0.47308746,0.5,0,0.7776934749620638,false_positive
CHANDRA SHEKHAR,152,0.5,High,1,"NAGINA, Uttar Pradesh",MAKSUD AHMAD CONTRACTOR,1.0,1,cost_deviation_pct_mean (+1.310); anomaly_score_max (+0.471); cost_deviation_pct_max (-0.247),286,0.1783595585852499,0.2213953439951986,0.0349650349650349,0.1433353146853146,2.9531,0.8481223776223776,0.8232646439452175,0.8680000119209289,0.9615384615384616,324.0,0.0699300699300699,0.9615384615384616,Uttar Pradesh,NAGINA,25,0.0,0.883525102598491,4.564437237500093,87033825.0,7,0.6256501318476108,0.6675869065574949,0.4285714285714285,1.0,24866426.0,0.6675869065574949,1.0,1,cost_deviation_pct_mean,1.309776,anomaly_score_max,0.47093105,cost_deviation_pct_max,-0.24725841,0.6179258823394775,0.90638393,0.5,0,0.7776934749620638,agree
AASHTIKAR PATIL NAGESH BAPURAO,153,0.5,High,1,"HINGOLI, Maharashtra",SAIBABA STONE CRUSHER AND CONSTRUCTION,1.0,0,cost_deviation_pct_max (+0.914); num_works (-0.521); cost_deviation_pct_mean (-0.456),38,0.1415400015327794,0.2210589968943268,0.0526315789473684,0.1168473684210526,1.8985,0.8679473684210526,0.7281034582309133,0.8672493399484374,0.9210526315789472,27.0,0.0526315789473684,0.9210526315789472,Maharashtra,HINGOLI,17,0.0,0.687609715820981,3.1384697100556544,67522042.0,25,0.5538898585075056,0.668251274868922,0.12,1.0,20662113.0,0.6678346979817569,1.0,0,cost_deviation_pct_max,0.91351825,num_works,-0.5208971,cost_deviation_pct_mean,-0.45600966,0.6162908871968588,0.2679082,0.5,0,0.7776934749620638,false_positive
MIAN ALTAF AHMAD,154,0.5,High,1,"ANANTNAG, Jammu And Kashmir",MASRAT SIDIQ GILKAR,1.0,1,num_works (+2.118); cost_deviation_pct_mean (-1.714); cost_deviation_pct_max (+1.258),14,0.1861844977112476,0.215569761014295,0.0,0.09535,0.9994,0.8035,0.1051439505633222,0.7360076539432557,0.1428571428571428,2.0,0.0714285714285714,0.1428571428571428,Jammu And Kashmir,ANANTNAG,11,0.0,0.8973336580191004,1.379676759293319,24523857.0,27,0.5508897148603031,0.6550949867126338,0.074074074074074,1.0,6894000.0,0.6550949867126338,1.0,1,num_works,2.117576,cost_deviation_pct_mean,-1.7141604,cost_deviation_pct_max,1.2576858,0.6117324630419413,0.8540028,0.5,0,0.7776934749620638,agree
C R Patil,155,0.5,High,1,"NAVSARI, Gujarat",SAMBHAV ENTERPRISE,1.0,0,cost_deviation_pct_mean (+0.946); cost_deviation_pct_max (-0.335); num_months (-0.313),268,0.1008212881282293,0.2234763763784681,0.1007462686567164,0.1462160447761194,2.9643,0.856410447761194,0.6839406657849149,0.8410612754821777,0.8880597014925373,46.0,0.0634328358208955,0.8880597014925373,Gujarat,NAVSARI,18,0.0555555555555555,0.7958822549844291,2.031600164471139,72577870.0,131,0.3446343794906884,0.6642318465847877,0.0076335877862595,1.0,11217480.0,0.6642318465847877,1.0,0,cost_deviation_pct_mean,0.94646007,cost_deviation_pct_max,-0.33531478,num_months,-0.31275842,0.6030991276105245,0.39860296,0.5,0,0.7776934749620638,false_positive
Jagannath Sarkar,156,0.5,High,1,"RANAGHAT, West Bengal",ROKHI GHOSH,1.0,1,cost_deviation_pct_max (+0.770); cost_deviation_pct_mean (+0.190); anomaly_flag_rate (+0.162),70,0.1768001825038036,0.2179348588729685,0.0142857142857142,0.1196257142857142,2.3146,0.8603142857142857,0.6184907425134887,0.8597708932028876,0.8,90.0,0.0714285714285714,0.8,West Bengal,RANAGHAT,23,0.0434782608695652,0.8659744183265758,3.3653871037528957,41712525.0,9,0.5721481042559474,0.6608013718307836,0.2222222222222222,1.0,10614683.0,0.6608013718307836,1.0,1,cost_deviation_pct_max,0.77015686,cost_deviation_pct_mean,0.189827,anomaly_flag_rate,0.1617885,0.5953338742256165,0.8131827,0.5,0,0.7776934749620638,agree
Dr. Ajeet Madhavrao Gopchade (2024-30),157,0.5,High,1,"Sitting Rajya Sabha, Maharashtra",MAULI CONSTRUCTION,0.0,1,cost_deviation_pct_max (+0.946); cost_deviation_pct_mean (+0.187); duplicate_score_max (+0.186),44,0.1636758547922913,0.2170974300756457,0.0227272727272727,0.1196340909090909,2.0951,0.8276818181818182,0.0,0.0,0.0,1.0,0.0681818181818181,0.0,Maharashtra,Sitting Rajya Sabha,21,0.0476190476190476,0.573761115895804,2.1886479697815955,53532752.0,37,0.5135238745532863,0.6303912590677296,0.0,0.0,3485907.0,0.6303912590677296,0.0,1,cost_deviation_pct_max,0.9457298,cost_deviation_pct_mean,0.1869289,duplicate_score_max,0.1861542,0.5916489362716675,0.8254827,0.5,0,0.7776934749620638,agree
PRAVEEN PATEL,158,0.5,High,1,"PHULPUR, Uttar Pradesh",Sunny Enterprises,1.0,1,num_works (+2.076); cost_deviation_pct_mean (-1.802); cost_deviation_pct_max (+1.373),14,0.0769918178646801,0.2022463873307631,0.3571428571428571,0.0791714285714285,0.8486,0.8657142857142857,0.5292202933345521,0.889556758403778,0.6428571428571429,6.0,0.0714285714285714,0.6428571428571429,Uttar Pradesh,PHULPUR,20,0.0,1.0704488008383617,2.7992051108254845,95102075.0,6,0.5877771193947665,0.6597886590533649,0.1666666666666666,1.0,62271218.0,0.6266025641025641,0.0,1,num_works,2.0755842,cost_deviation_pct_mean,-1.8024131,cost_deviation_pct_max,1.3732531,0.5911575754483541,0.9359717,0.5,0,0.7776934749620638,agree
ABHAY KUMAR SINHA,159,0.3333333333333333,Medium,0,"AURANGABAD, Bihar",LITTLE GENIUS AGENCIES,1.0,0,cost_deviation_pct_mean (+0.877); anomaly_flag_rate (-0.514); cost_deviation_pct_max (-0.365),124,0.1806613388562702,0.2198913191049348,0.0483870967741935,0.140691129032258,2.9059,0.8582016129032258,0.7995486781446173,0.8680000119209289,0.9516129032258064,79.0,0.0564516129032258,0.9516129032258064,Bihar,AURANGABAD,23,0.0434782608695652,1.1308211111104336,4.441388423876308,73566109.0,7,0.5627577954258627,0.666748366013072,0.1428571428571428,1.0,19965208.0,0.666748366013072,1.0,0,cost_deviation_pct_mean,0.87728816,anomaly_flag_rate,-0.51436204,cost_deviation_pct_max,-0.3647129,0.5902316669623057,0.36443403,0.5,0,0.7496206373292867,agree
Pradan Baruah,160,0.3333333333333333,Medium,0,"LAKHIMPUR, Assam",UJJAL SAIKIA,1.0,0,cost_deviation_pct_max (+0.928); num_works (-0.692); sor_match_confidence_mean (-0.126),33,0.1710043928177667,0.211288514905503,0.0303030303030303,0.1208818181818181,1.3983,0.8439090909090909,0.4293417862784669,0.8056975936359829,0.5757575757575758,38.0,0.0606060606060606,0.5757575757575758,Assam,LAKHIMPUR,24,0.0416666666666666,0.6241061652590484,1.6532023512902505,57613604.0,43,0.5016444890418899,0.6409690799396682,0.0,0.0,9893747.0,0.6081331250448898,0.0,0,cost_deviation_pct_max,0.92782027,num_works,-0.6916343,sor_match_confidence_mean,-0.12646328,0.5781833628813425,0.5325476,0.5,0,0.7496206373292867,agree
Shri Gurjeet Singh Aujla,161,0.3333333333333333,Medium,0,"AMRITSAR, Punjab",THE CHAWINDA COOPRATIVE LABOUR AND CONSTRUCTION SOCIETY,1.0,1,cost_deviation_pct_mean (+1.382); anomaly_score_max (+0.300); collusion_score_max (+0.259),91,0.1834594014227186,0.2225787422046572,0.0329670329670329,0.1445087912087912,2.9374,0.848131868131868,0.385219405620898,0.8680000119209289,0.5054945054945055,25.0,0.0769230769230769,0.5054945054945055,Punjab,AMRITSAR,25,0.0,0.6623821875626033,2.3548986248173667,67674872.0,116,0.3015672559916981,0.6899734252675429,0.0172413793103448,1.0,18139662.0,0.6899734252675429,1.0,1,cost_deviation_pct_mean,1.3821117,anomaly_score_max,0.30021346,collusion_score_max,0.25933573,0.5767556130886078,0.84812033,0.5,0,0.7496206373292867,false_negative
Smt Sandhya Ray,162,0.3333333333333333,Medium,0,"BHIND, Madhya Pradesh",MP STATE AGRO INDUSTRIES DEV CORP LTD,1.0,0,cost_deviation_pct_max (+0.696); duplicate_score_max (-0.421); num_months (-0.251),61,0.0406162537978782,0.0748807089752829,0.1147540983606557,0.1203639344262295,2.2695,0.8605081967213115,0.8663606569102552,0.8680000119209289,1.0,64.0,0.0491803278688524,1.0,Madhya Pradesh,BHIND,10,0.0,0.9596331604217536,2.497102804331898,25218035.0,2,0.6666864181570065,0.6728767147884795,1.0,1.0,16644467.0,0.6728767147884795,1.0,0,cost_deviation_pct_max,0.6961584,duplicate_score_max,-0.42101118,num_months,-0.25093067,0.5766002535820007,0.39534146,0.5,0,0.7496206373292867,agree
Bhola Singh,163,0.3333333333333333,Medium,0,"BULANDSHAHR, Uttar Pradesh",Electromech Enterpries,1.0,0,duplicate_score_max (-0.396); cost_deviation_pct_max (-0.331); num_months (-0.299),142,0.1727012068405479,0.2123853964722606,0.0422535211267605,0.1370161971830985,2.8423,0.8621408450704224,0.7335770033282222,0.8680000119209289,0.8943661971830986,193.0,0.0633802816901408,0.8943661971830986,Uttar Pradesh,BULANDSHAHR,19,0.0,0.8705545255454123,3.402696937310297,101017522.0,4,0.551589994972348,0.6684416074121957,0.25,1.0,51774667.0,0.6192945126768656,0.0,0,duplicate_score_max,-0.39627054,cost_deviation_pct_max,-0.3305492,num_months,-0.29938924,0.56299689412117,0.28136554,0.5,0,0.7496206373292867,agree
Krishna Prasad Tenneti,164,0.3333333333333333,Medium,0,"BAPATLA, Andhra Pradesh",Seetha Remi Reddy,0.0,1,num_works (+2.095); cost_deviation_pct_mean (-1.736); cost_deviation_pct_max (+1.251),6,0.1778500205864052,0.2108718931841574,0.0,0.0921666666666666,0.5784,0.836,0.0,0.0,0.0,1.0,0.1666666666666666,0.0,Andhra Pradesh,BAPATLA,12,0.0,0.75257760616817,1.5179226960913743,18515817.0,17,0.5589163191671842,0.6424145299145299,0.0,0.0,2924176.0,0.6424145299145299,0.0,1,num_works,2.0951502,cost_deviation_pct_mean,-1.7360203,cost_deviation_pct_max,1.251426,0.5560103555520376,0.86088544,0.5,0,0.7496206373292867,false_negative
ARUN GOVIL,165,0.3333333333333333,Medium,0,"MEERUT, Uttar Pradesh",ANUJ INTERLOCKING,1.0,0,num_works (-0.634); cost_deviation_pct_mean (+0.422); duplicate_score_max (-0.308),36,0.1748647282274351,0.2163693413924494,0.0277777777777777,0.1385194444444444,2.5125,0.8245555555555556,0.3610575818430995,0.8666179420369585,0.4722222222222222,9.0,0.0555555555555555,0.4722222222222222,Uttar Pradesh,MEERUT,23,0.0,0.7109355683028562,2.339486586892165,66737649.0,18,0.5759923627570687,0.6361640810170222,0.0,0.0,12821806.0,0.6148288802700568,0.0,0,num_works,-0.63428736,cost_deviation_pct_mean,0.42245004,duplicate_score_max,-0.30750546,0.555607537428538,0.36201385,0.5,0,0.7496206373292867,agree
SHREYAS. M. PATEL,166,0.3333333333333333,Medium,0,"HASSAN, Karnataka",Nirmithi Kendra Hassan,1.0,0,cost_deviation_pct_max (+0.753); num_works (-0.678); cost_deviation_pct_mean (+0.317),35,0.1921029885113949,0.2212605943075621,0.0285714285714285,0.1292371428571428,1.975,0.8497714285714286,0.5347241025481082,0.8421992014494347,0.7142857142857143,24.0,0.0571428571428571,0.7142857142857143,Karnataka,HASSAN,16,0.0625,0.76653622714505,2.917980906776557,58673951.0,49,0.3841841681727636,0.630525928320046,0.0,0.0,6000000.0,0.630525928320046,0.0,0,cost_deviation_pct_max,0.75266325,num_works,-0.6783476,cost_deviation_pct_mean,0.31738657,0.5527702371279398,0.34756708,0.5,0,0.7496206373292867,agree
E.T. MOHAMMED BASHEER,167,0.3333333333333333,Medium,0,"MALAPPURAM, Kerala",SML ISUZU LTD,1.0,0,cost_deviation_pct_max (+0.515); collusion_score_mean (-0.416); residual_pct_max (-0.352),43,0.1836282385052055,0.2228265948769477,0.0697674418604651,0.1340348837209302,2.3099,0.8634418604651163,0.1872964897536578,0.8466410450935363,0.2558139534883721,11.0,0.0465116279069767,0.2558139534883721,Kerala,MALAPPURAM,12,0.0,0.7582863312032618,1.4277552252679675,36606844.0,44,0.3890147230220759,0.6899626517273576,0.0454545454545454,1.0,100105742.0,0.6899626517273576,1.0,0,cost_deviation_pct_max,0.51498383,collusion_score_mean,-0.41637215,residual_pct_max,-0.35229823,0.5513827800750732,0.40901634,0.5,0,0.7496206373292867,agree
NARAYAN TATU RANE,168,0.3333333333333333,Medium,0,"RATNAGIRI-SINDHUDURG, Maharashtra",Manoj Madhukar Waingankar,0.0,0,cost_deviation_pct_mean (+1.239); num_works (-0.609); num_months (-0.242),25,0.1645477596619042,0.2153961228785252,0.08,0.1500959999999999,2.6361,0.85324,0.0,0.0,0.0,1.0,0.04,0.0,Maharashtra,RATNAGIRI-SINDHUDURG,17,0.0,0.0548476185516706,3.3171362887425797,22993974.0,26,0.5721834789142481,0.6422241973712561,0.0,0.0,3029879.0,0.6334922430510666,0.0,0,cost_deviation_pct_mean,1.238767,num_works,-0.60881066,num_months,-0.24151628,0.5375960369904836,0.40422904,0.5,0,0.7496206373292867,agree
MANNA LAL RAWAT,169,0.3333333333333333,Medium,0,"UDAIPUR, Rajasthan",SHREE RAM ENTERPRISES,1.0,0,cost_deviation_pct_max (+0.837); num_works (-0.650); cost_deviation_pct_mean (-0.396),24,0.1528648156176942,0.2182312633854176,0.0416666666666666,0.1158874999999999,2.114,0.8804166666666666,0.1851618898437682,0.7827947339697363,0.25,3.0,0.0416666666666666,0.25,Rajasthan,UDAIPUR,24,0.0416666666666666,0.5045113227396151,1.0,36354199.0,69,0.3377670484767671,0.6813905049199167,0.0144927536231884,1.0,6698825.0,0.6813905049199167,1.0,0,cost_deviation_pct_max,0.837396,num_works,-0.6497099,cost_deviation_pct_mean,-0.3963322,0.5343291362126669,0.31408674,0.5,0,0.7496206373292867,agree
Shri Vivek K. Tankha (2022-28),170,0.3333333333333333,Medium,0,"Sitting Rajya Sabha, Madhya Pradesh",MAHAKAL TRADERS,1.0,0,cost_deviation_pct_max (+0.522); duplicate_score_max (-0.348); collusion_score_mean (-0.332),118,0.1503576468209472,0.2225119207142332,0.0677966101694915,0.1302635593220339,2.2577,0.8483389830508474,0.433938720414848,0.867877440829696,0.5,8.0,0.059322033898305,0.5,Madhya Pradesh,Sitting Rajya Sabha,39,0.0256410256410256,0.5039908538574139,11.7302208044294,116845421.0,192,0.3310858812007708,0.6204804998922646,0.0,0.0,5350000.0,0.6204804998922646,0.0,0,cost_deviation_pct_max,0.52166545,duplicate_score_max,-0.3477148,collusion_score_mean,-0.33200637,0.5305120944976807,0.29849607,0.5,0,0.7496206373292867,agree
Shri Jual Oram,171,0.3333333333333333,Medium,0,"SUNDARGARH, Odisha",Geetanjali Traders,1.0,1,cost_deviation_pct_max (+0.757); cost_deviation_pct_mean (+0.180); collusion_score_mean (-0.139),89,0.177576399308618,0.2175767122983225,0.0337078651685393,0.1219966292134831,2.3406,0.8542247191011235,0.554563994154055,0.8510473184585571,0.6853932584269663,65.0,0.0786516853932584,0.6853932584269663,Odisha,SUNDARGARH,24,0.0,0.6585259893237465,2.357084937288943,66763914.0,56,0.3628984446342639,0.6645002872944049,0.0178571428571428,1.0,21264000.0,0.6645002872944049,1.0,1,cost_deviation_pct_max,0.7568601,cost_deviation_pct_mean,0.18042937,collusion_score_mean,-0.13871016,0.5279704133669535,0.76447034,0.5,0,0.7496206373292867,false_negative
DURAI VAIKO,172,0.3333333333333333,Medium,0,"TIRUCHIRAPPALLI, Tamil Nadu",C S R CONSTRUCTION,1.0,1,cost_deviation_pct_mean (+2.149); cost_deviation_pct_max (-0.410); num_months (-0.223),45,0.1412673146118478,0.2113717964518893,0.0666666666666666,0.1523555555555555,2.9809,0.8446888888888889,0.2602266483617924,0.8455765061378478,0.3555555555555555,7.0,0.0666666666666666,0.3555555555555555,Tamil Nadu,TIRUCHIRAPPALLI,19,0.0,0.5985255716523086,1.554778442682075,66737879.0,40,0.5033957300869065,0.649760288730877,0.0,0.0,7028076.0,0.649760288730877,0.0,1,cost_deviation_pct_mean,2.1488283,cost_deviation_pct_max,-0.41025335,num_months,-0.22337206,0.5120610892772675,0.8053322,0.5,0,0.7496206373292867,false_negative
Shri Tapir Gao,173,0.3333333333333333,Medium,0,"ARUNACHAL EAST, Arunachal Pradesh",BKM Enterprises,1.0,1,cost_deviation_pct_mean (+1.124); collusion_score_max (+0.315); cost_deviation_pct_max (-0.221),106,0.1532731935584143,0.2191124326885575,0.0754716981132075,0.1441009433962264,2.8393,0.8493113207547169,0.2483519997626606,0.8523867540359497,0.3396226415094339,6.0,0.0660377358490566,0.3396226415094339,Arunachal Pradesh,ARUNACHAL EAST,25,0.04,0.8988318029719309,3.866910267250041,98534470.0,112,0.5218641142354378,0.6859791352438411,0.0714285714285714,1.0,10695137.0,0.6606541334482511,1.0,1,cost_deviation_pct_mean,1.1238723,collusion_score_max,0.31502277,cost_deviation_pct_max,-0.22120515,0.5024734536806742,0.7911695,0.5,0,0.7496206373292867,false_negative
RAKESH RATHOR,174,0.23943661971830985,Low,0,"SITAPUR, Uttar Pradesh",Ravi Electronics,1.0,0,cost_deviation_pct_mean (+1.256); num_works (-0.927); anomaly_flag_rate (-0.495),21,0.1279732869968309,0.1993705176274948,0.0476190476190476,0.1511952380952381,2.9376,0.8551428571428571,0.3211933402609375,0.7915645829439102,0.4285714285714285,3.0,0.0476190476190476,0.4285714285714285,Uttar Pradesh,SITAPUR,21,0.0476190476190476,0.6019457667333961,1.0659086941957645,91524162.0,21,0.5042654241183653,0.7076806363571069,0.1428571428571428,1.0,18442895.0,0.6582642031171443,1.0,0,cost_deviation_pct_mean,1.2563468,num_works,-0.92674357,anomaly_flag_rate,-0.4949343,0.4983677764733632,0.24536788,0.5,0,0.6843702579666161,agree
Shri Hibi Eden,175,0.23943661971830985,Low,0,"ERNAKULAM, Kerala",VE Commercial Vehicles Ltd,1.0,0,num_works (-0.984); cost_deviation_pct_max (+0.682); anomaly_flag_rate (-0.410),18,0.1299595422929066,0.2137816654867123,0.0555555555555555,0.1281444444444444,2.2188,0.8691666666666666,0.3518649774618709,0.7209567539691925,0.5,3.0,0.0555555555555555,0.5,Kerala,ERNAKULAM,14,0.0714285714285714,0.7344439300864285,1.6515773029795613,24928980.0,18,0.4079922211049662,0.6907724628312863,0.1111111111111111,1.0,90149060.0,0.6907724628312863,1.0,0,num_works,-0.9843096,cost_deviation_pct_max,0.68185866,anomaly_flag_rate,-0.4103375,0.49747451146443683,0.2205439,0.5,0,0.6843702579666161,agree
SHIVMANGAL SINGH TOMAR,176,0.23943661971830985,Low,0,"MORENA, Madhya Pradesh",THE MP STATE AGRO IND DEV CORP LTD SHEOPUR,1.0,0,cost_deviation_pct_mean (+0.810); num_works (-0.583); cost_deviation_pct_max (-0.277),28,0.0570137810320455,0.1935842619926335,0.1071428571428571,0.1403214285714285,2.6359,0.8518928571428571,0.8279852757892533,0.8518459610939025,1.0,27.0,0.0357142857142857,1.0,Madhya Pradesh,MORENA,25,0.04,1.092956386802353,4.983125027906636,20290158.0,26,0.530570541826198,0.6382810816634346,0.0,0.0,4145446.0,0.6382810816634346,0.0,0,cost_deviation_pct_mean,0.81032944,num_works,-0.5832546,cost_deviation_pct_max,-0.27690893,0.49573711554209393,0.30542418,0.5,0,0.6843702579666161,agree
Shri Naresh Bansal (2020-26),177,0.23943661971830985,Low,0,"Sitting Rajya Sabha, Uttarakhand",CARTEL_CORP_B,0.0,0,cost_deviation_pct_mean (-0.367); anomaly_flag_rate (-0.335); collusion_score_mean (-0.264),106,0.1632762251372986,0.2225119207142332,0.0471698113207547,0.1279867924528302,2.415,0.8432830188679246,0.0,0.0,0.0,1.0,0.0566037735849056,0.0,Uttarakhand,Sitting Rajya Sabha,36,0.0555555555555555,0.6005292243949025,2.2492597694887126,124316327.0,12,0.4187273306758601,0.8950639230050995,0.0833333333333333,1.0,74931801.0,0.8950639230050995,1.0,0,cost_deviation_pct_mean,-0.36721876,anomaly_flag_rate,-0.33541852,collusion_score_mean,-0.2640263,0.4912341336409251,0.27134317,0.5,0,0.6843702579666161,agree
SHOBHA KARANDLAJE,178,0.23943661971830985,Low,0,"BANGALORE NORTH, Karnataka",SHRAVANA ENTERPRISES,1.0,0,num_works (-0.915); cost_deviation_pct_mean (+0.752); num_months (-0.218),21,0.1173341437843408,0.2119283138491892,0.238095238095238,0.1438904761904761,2.5469,0.8632380952380952,0.4683353061490092,0.8465173058509826,0.6190476190476191,20.0,0.0476190476190476,0.6190476190476191,Karnataka,BANGALORE NORTH,19,0.0526315789473684,1.1327041398490427,3.564003842773043,61473509.0,23,0.5285843880473037,0.6381697550815197,0.0,0.0,6510964.0,0.6381697550815197,0.0,0,num_works,-0.9147348,cost_deviation_pct_mean,0.75177634,num_months,-0.21794446,0.47229846318562824,0.29295805,0.5,0,0.6843702579666161,agree
RUCHI VIRA,179,0.23943661971830985,Low,0,"MORADABAD, Uttar Pradesh",NATIONAL INFRATECH,1.0,0,cost_deviation_pct_mean (-0.500); duplicate_score_max (-0.399); cost_deviation_pct_max (-0.383),165,0.1825655288708605,0.2180430663865564,0.0363636363636363,0.12424,2.8212,0.8515636363636364,0.8348369459210825,0.8680000119209289,1.0,248.0,0.0424242424242424,1.0,Uttar Pradesh,MORADABAD,20,0.05,0.9100048706176844,3.746553749836972,52167110.0,2,0.4942967571644042,0.6995098039215687,0.5,1.0,52447771.0,0.6995098039215687,1.0,0,cost_deviation_pct_mean,-0.49979547,duplicate_score_max,-0.39934844,cost_deviation_pct_max,-0.3834019,0.459880789120992,0.31013688,0.5,0,0.6843702579666161,agree
