MP Name,feature,shap_value,abs_shap,direction,driver_rank
Shri Karti P Chidambaram ,cost_deviation_pct_max,-0.2854567,0.2854567,decreases_risk,3
Shri Kesridevsinh Jhala (2023-29),cost_deviation_pct_mean,-3.05609,3.05609,decreases_risk,1
Shri Kesridevsinh Jhala (2023-29),num_works,-0.69371086,0.69371086,decreases_risk,2
Shri Kesridevsinh Jhala (2023-29),cost_deviation_pct_max,0.63932735,0.63932735,increases_risk,3
Shri Khiru Mahto (2022-28),cost_deviation_pct_mean,-2.0912905,2.0912905,decreases_risk,1
Shri Khiru Mahto (2022-28),anomaly_score_max,0.39271748,0.39271748,increases_risk,2
Shri Khiru Mahto (2022-28),cost_deviation_pct_max,-0.3128699,0.3128699,decreases_risk,3
Shri Kumbakudi Sudhakaran,cost_deviation_pct_mean,4.7367315,4.7367315,increases_risk,1
Shri Kumbakudi Sudhakaran,anomaly_flag_rate,-0.32353893,0.32353893,decreases_risk,2
Shri Kumbakudi Sudhakaran,duplicate_score_max,-0.24613272,0.24613272,decreases_risk,3
Shri LS Tejasvi Surya ,cost_deviation_pct_max,0.687429,0.687429,increases_risk,1
Shri LS Tejasvi Surya ,num_works,-0.66037464,0.66037464,decreases_risk,2
Shri LS Tejasvi Surya ,residual_pct_max,-0.28364652,0.28364652,decreases_risk,3
Shri Lahar Singh Siroya (2022-28),cost_deviation_pct_max,-2.8765616,2.8765616,decreases_risk,1
Shri Lahar Singh Siroya (2022-28),cost_deviation_pct_mean,-2.7660763,2.7660763,decreases_risk,2
Shri Lahar Singh Siroya (2022-28),num_works,0.8530199,0.8530199,increases_risk,3
Shri M K Raghavan,cost_deviation_pct_mean,-3.1376004,3.1376004,decreases_risk,1
Shri M K Raghavan,cost_deviation_pct_max,-2.5569577,2.5569577,decreases_risk,2
Shri M K Raghavan,num_works,0.8694313,0.8694313,increases_risk,3
Shri Madan Rathore (2024-30),cost_deviation_pct_mean,3.963055,3.963055,increases_risk,1
Shri Madan Rathore (2024-30),num_works,-0.8393741,0.8393741,decreases_risk,2
Shri Madan Rathore (2024-30),cost_deviation_pct_max,0.3684409,0.3684409,increases_risk,3
Shri Mahendra Bhatt (2024-30),cost_deviation_pct_mean,4.123766,4.123766,increases_risk,1
Shri Mahendra Bhatt (2024-30),num_works,1.241402,1.241402,increases_risk,2
Shri Mahendra Bhatt (2024-30),sor_match_confidence_mean,-0.17863882,0.17863882,decreases_risk,3
Shri Manan Kumar Mishra (2024-28),cost_deviation_pct_mean,-2.651457,2.651457,decreases_risk,1
Shri Manan Kumar Mishra (2024-28),num_works,-0.6591954,0.6591954,decreases_risk,2
Shri Manan Kumar Mishra (2024-28),anomaly_score_max,0.5250305,0.5250305,increases_risk,3
Shri Manas Ranjan Mangaraj (2022-28),cost_deviation_pct_mean,-3.3744702,3.3744702,decreases_risk,1
Shri Manas Ranjan Mangaraj (2022-28),cost_deviation_pct_max,-1.4577333,1.4577333,decreases_risk,2
Shri Manas Ranjan Mangaraj (2022-28),num_works,-0.2977983,0.2977983,decreases_risk,3
Shri Masthan Rao Yadav Beedha (2024-28),cost_deviation_pct_mean,-3.5174866,3.5174866,decreases_risk,1
Shri Masthan Rao Yadav Beedha (2024-28),cost_deviation_pct_max,0.6068706,0.6068706,increases_risk,2
Shri Masthan Rao Yadav Beedha (2024-28),anomaly_score_max,0.37034252,0.37034252,increases_risk,3
Shri Mayankkumar Nayak (2024-30),cost_deviation_pct_mean,1.7261568,1.7261568,increases_risk,1
Shri Mayankkumar Nayak (2024-30),num_works,-0.94459134,0.94459134,decreases_risk,2
Shri Mayankkumar Nayak (2024-30),anomaly_flag_rate,-0.53960055,0.53960055,decreases_risk,3
Shri Meda Raghunadha Reddy (2024-30),residual_pct_max,-0.39665648,0.39665648,decreases_risk,1
Shri Meda Raghunadha Reddy (2024-30),anomaly_score_max,0.3901921,0.3901921,increases_risk,2
Shri Meda Raghunadha Reddy (2024-30),cost_deviation_pct_max,-0.32173282,0.32173282,decreases_risk,3
Shri Mithlesh Kumar (2022-28),cost_deviation_pct_mean,-2.8798118,2.8798118,decreases_risk,1
Shri Mithlesh Kumar (2022-28),num_works,-0.42570728,0.42570728,decreases_risk,2
Shri Mithlesh Kumar (2022-28),sor_match_confidence_mean,-0.28635755,0.28635755,decreases_risk,3
Shri Mohammed Nadimul Haque (2024-30),cost_deviation_pct_max,-2.2726653,2.2726653,decreases_risk,1
Shri Mohammed Nadimul Haque (2024-30),num_works,0.5382287,0.5382287,increases_risk,2
Shri Mohammed Nadimul Haque (2024-30),cost_deviation_pct_mean,0.33603504,0.33603504,increases_risk,3
Shri Mukul Wasnik (2022-28),cost_deviation_pct_mean,4.5688214,4.5688214,increases_risk,1
Shri Mukul Wasnik (2022-28),collusion_score_max,0.25467294,0.25467294,increases_risk,2
Shri Mukul Wasnik (2022-28),collusion_score_mean,-0.21701252,0.21701252,decreases_risk,3
Shri NK Premachandran,cost_deviation_pct_mean,-3.5794375,3.5794375,decreases_risk,1
Shri NK Premachandran,cost_deviation_pct_max,0.78509265,0.78509265,increases_risk,2
Shri NK Premachandran,num_works,-0.39502642,0.39502642,decreases_risk,3
Shri Nagendra Ray (2023-29),cost_deviation_pct_max,-2.6770716,2.6770716,decreases_risk,1
Shri Nagendra Ray (2023-29),cost_deviation_pct_mean,-2.1767547,2.1767547,decreases_risk,2
Shri Nagendra Ray (2023-29),num_works,0.8455102,0.8455102,increases_risk,3
Shri Narain Dass Gupta (2024-30),cost_deviation_pct_mean,-3.063922,3.063922,decreases_risk,1
Shri Narain Dass Gupta (2024-30),cost_deviation_pct_max,-2.5870059,2.5870059,decreases_risk,2
Shri Narain Dass Gupta (2024-30),num_works,0.93153894,0.93153894,increases_risk,3
Shri Narayanasa K. Bhandage (2024-30),cost_deviation_pct_mean,-1.7912842,1.7912842,decreases_risk,1
Shri Narayanasa K. Bhandage (2024-30),cost_deviation_pct_max,0.7802189,0.7802189,increases_risk,2
Shri Narayanasa K. Bhandage (2024-30),anomaly_score_max,0.5004779,0.5004779,increases_risk,3
Shri Narendra Modi,cost_deviation_pct_mean,-2.940851,2.940851,decreases_risk,1
Shri Narendra Modi,num_works,-0.47289371,0.47289371,decreases_risk,2
Shri Narendra Modi,collusion_score_mean,-0.27316552,0.27316552,decreases_risk,3
Shri Naresh Bansal (2020-26),cost_deviation_pct_mean,-0.36721876,0.36721876,decreases_risk,1
Shri Naresh Bansal (2020-26),anomaly_flag_rate,-0.33541852,0.33541852,decreases_risk,2
Shri Naresh Bansal (2020-26),collusion_score_mean,-0.2640263,0.2640263,decreases_risk,3
Shri Naveen Jain (2024-30),cost_deviation_pct_mean,-3.0264525,3.0264525,decreases_risk,1
Shri Naveen Jain (2024-30),cost_deviation_pct_max,-2.6040988,2.6040988,decreases_risk,2
Shri Naveen Jain (2024-30),num_works,0.8956465,0.8956465,increases_risk,3
Shri Neeraj Shekhar (2020-26),cost_deviation_pct_mean,3.0420306,3.0420306,increases_risk,1
Shri Neeraj Shekhar (2020-26),residual_pct_max,-0.3231269,0.3231269,decreases_risk,2
Shri Neeraj Shekhar (2020-26),anomaly_score_max,-0.18656638,0.18656638,decreases_risk,3
Shri Nitin Laxmanrao Jadhav Patil (2024-28),cost_deviation_pct_mean,3.4842207,3.4842207,increases_risk,1
Shri Nitin Laxmanrao Jadhav Patil (2024-28),num_works,1.1148415,1.1148415,increases_risk,2
Shri Nitin Laxmanrao Jadhav Patil (2024-28),cost_deviation_pct_max,0.5268817,0.5268817,increases_risk,3
Shri P. Chidambaram (2022-28),cost_deviation_pct_max,0.9036092,0.9036092,increases_risk,1
Shri P. Chidambaram (2022-28),collusion_score_max,0.24134067,0.24134067,increases_risk,2
Shri P. Chidambaram (2022-28),duplicate_score_max,0.18514358,0.18514358,increases_risk,3
Shri P. P. Suneer (2024-30),cost_deviation_pct_mean,-3.1803057,3.1803057,decreases_risk,1
Shri P. P. Suneer (2024-30),cost_deviation_pct_max,-1.3401453,1.3401453,decreases_risk,2
Shri P. P. Suneer (2024-30),num_works,-0.4629379,0.4629379,decreases_risk,3
Shri P. Wilson (2025-31),cost_deviation_pct_mean,-2.8876567,2.8876567,decreases_risk,1
Shri P. Wilson (2025-31),cost_deviation_pct_max,-2.6027498,2.6027498,decreases_risk,2
Shri P. Wilson (2025-31),num_works,0.85330224,0.85330224,increases_risk,3
Shri PP Chaudhary,cost_deviation_pct_mean,3.1434033,3.1434033,increases_risk,1
Shri PP Chaudhary,num_works,1.2292484,1.2292484,increases_risk,2
Shri PP Chaudhary,cost_deviation_pct_max,0.6794215,0.6794215,increases_risk,3
Shri Pabitra Margherita (2022-28),cost_deviation_pct_mean,-3.1281874,3.1281874,decreases_risk,1
Shri Pabitra Margherita (2022-28),cost_deviation_pct_max,-2.7256637,2.7256637,decreases_risk,2
Shri Pabitra Margherita (2022-28),num_works,0.8524788,0.8524788,increases_risk,3
Shri Paka Venkata Satyanarayana (2025-28),cost_deviation_pct_max,-2.1335027,2.1335027,decreases_risk,1
Shri Paka Venkata Satyanarayana (2025-28),num_works,0.4830666,0.4830666,increases_risk,2
Shri Paka Venkata Satyanarayana (2025-28),cost_deviation_pct_mean,0.47986498,0.47986498,increases_risk,3
Shri Pradip Kumar Varma (2024-30),cost_deviation_pct_mean,-1.7329159,1.7329159,decreases_risk,1
Shri Pradip Kumar Varma (2024-30),cost_deviation_pct_max,1.2492675,1.2492675,increases_risk,2
Shri Pradip Kumar Varma (2024-30),sor_match_confidence_mean,0.97280794,0.97280794,increases_risk,3
Shri Praful Patel (2024-30),cost_deviation_pct_mean,-1.8617605,1.8617605,decreases_risk,1
Shri Praful Patel (2024-30),cost_deviation_pct_max,0.80692255,0.80692255,increases_risk,2
Shri Praful Patel (2024-30),num_works,-0.61142105,0.61142105,decreases_risk,3
Shri Pramod Tiwari (2022-28),cost_deviation_pct_mean,-3.669475,3.669475,decreases_risk,1
Shri Pramod Tiwari (2022-28),cost_deviation_pct_max,0.7373143,0.7373143,increases_risk,2
Shri Pramod Tiwari (2022-28),num_works,-0.38273636,0.38273636,decreases_risk,3
Shri R. Dharmar (2022-28),cost_deviation_pct_mean,-3.3555112,3.3555112,decreases_risk,1
Shri R. Dharmar (2022-28),num_works,-0.4983386,0.4983386,decreases_risk,2
Shri R. Dharmar (2022-28),anomaly_score_max,0.4893687,0.4893687,increases_risk,3
Shri R. Girirajan (2022-28),cost_deviation_pct_mean,-1.9383296,1.9383296,decreases_risk,1
Shri R. Girirajan (2022-28),anomaly_score_max,0.45150316,0.45150316,increases_risk,2
Shri R. Girirajan (2022-28),cost_deviation_pct_max,-0.356097,0.356097,decreases_risk,3
Shri Raghav Chadha (2022-28),cost_deviation_pct_mean,-3.1045036,3.1045036,decreases_risk,1
Shri Raghav Chadha (2022-28),cost_deviation_pct_max,-2.4993768,2.4993768,decreases_risk,2
Shri Raghav Chadha (2022-28),num_works,0.9119936,0.9119936,increases_risk,3
Shri Rajeev Shukla (2022-28),cost_deviation_pct_mean,-3.2043555,3.2043555,decreases_risk,1
Shri Rajeev Shukla (2022-28),cost_deviation_pct_max,-2.5200837,2.5200837,decreases_risk,2
Shri Rajeev Shukla (2022-28),num_works,0.88476,0.88476,increases_risk,3
Shri Rajib Bhattacharjee (2024-28),cost_deviation_pct_mean,4.3786826,4.3786826,increases_risk,1
Shri Rajib Bhattacharjee (2024-28),num_works,-0.8304204,0.8304204,decreases_risk,2
Shri Rajib Bhattacharjee (2024-28),sor_match_confidence_mean,-0.15905704,0.15905704,decreases_risk,3
Shri Rajmohan Unnithan ,cost_deviation_pct_mean,-3.6347916,3.6347916,decreases_risk,1
Shri Rajmohan Unnithan ,cost_deviation_pct_max,0.52975935,0.52975935,increases_risk,2
Shri Rajmohan Unnithan ,num_works,-0.38184887,0.38184887,decreases_risk,3
Shri Ramji (2020-26),cost_deviation_pct_mean,-2.774388,2.774388,decreases_risk,1
Shri Ramji (2020-26),num_works,-0.41061714,0.41061714,decreases_risk,2
Shri Ramji (2020-26),sor_match_confidence_mean,-0.36900485,0.36900485,decreases_risk,3
Shri Ramji Lal Suman (2024-30),cost_deviation_pct_mean,-3.406488,3.406488,decreases_risk,1
Shri Ramji Lal Suman (2024-30),cost_deviation_pct_max,-1.6495371,1.6495371,decreases_risk,2
Shri Ramji Lal Suman (2024-30),num_works,-0.29156908,0.29156908,decreases_risk,3
Shri Randeep Singh Surjewala (2022-28),cost_deviation_pct_max,-0.456033,0.456033,decreases_risk,1
Shri Randeep Singh Surjewala (2022-28),residual_pct_max,-0.39448372,0.39448372,decreases_risk,2
Shri Randeep Singh Surjewala (2022-28),cost_deviation_pct_mean,0.364869,0.364869,increases_risk,3
Shri Ratanjit Pratap Narain Singh (2024-30),cost_deviation_pct_mean,2.7022963,2.7022963,increases_risk,1
Shri Ratanjit Pratap Narain Singh (2024-30),anomaly_flag_rate,-0.5021325,0.5021325,decreases_risk,2
Shri Ratanjit Pratap Narain Singh (2024-30),residual_pct_max,-0.35384068,0.35384068,decreases_risk,3
Shri Ravi Chandra Vaddiraju (2024-30),cost_deviation_pct_mean,-2.125116,2.125116,decreases_risk,1
Shri Ravi Chandra Vaddiraju (2024-30),cost_deviation_pct_max,-0.43802294,0.43802294,decreases_risk,2
Shri Ravi Chandra Vaddiraju (2024-30),sor_match_confidence_mean,-0.2372011,0.2372011,decreases_risk,3
Shri Rwngwra Narzary (2022-28),cost_deviation_pct_mean,4.36748,4.36748,increases_risk,1
Shri Rwngwra Narzary (2022-28),num_works,-0.8653687,0.8653687,decreases_risk,2
Shri Rwngwra Narzary (2022-28),anomaly_flag_rate,-0.37213066,0.37213066,decreases_risk,3
Shri Ryaga Krishnaiah (2024-28),cost_deviation_pct_mean,4.320743,4.320743,increases_risk,1
Shri Ryaga Krishnaiah (2024-28),num_works,-0.5802016,0.5802016,decreases_risk,2
Shri Ryaga Krishnaiah (2024-28),cost_deviation_pct_max,-0.25323477,0.25323477,decreases_risk,3
Shri S Niranjan Reddy (2022-28),cost_deviation_pct_mean,-3.151104,3.151104,decreases_risk,1
Shri S Niranjan Reddy (2022-28),cost_deviation_pct_max,-2.5926878,2.5926878,decreases_risk,2
Shri S Niranjan Reddy (2022-28),num_works,0.8873815,0.8873815,increases_risk,3
Shri S. Jaishankar (2023-29),cost_deviation_pct_mean,0.7781919,0.7781919,increases_risk,1
Shri S. Jaishankar (2023-29),cost_deviation_pct_max,0.5632261,0.5632261,increases_risk,2
Shri S. Jaishankar (2023-29),collusion_score_max,0.28511456,0.28511456,increases_risk,3
Shri S. Kalyanasundaram (2022-28),cost_deviation_pct_mean,-1.9382267,1.9382267,decreases_risk,1
Shri S. Kalyanasundaram (2022-28),cost_deviation_pct_max,-0.45053336,0.45053336,decreases_risk,2
Shri S. Kalyanasundaram (2022-28),anomaly_flag_rate,-0.31084827,0.31084827,decreases_risk,3
Shri S. Selvaganabathy (2021-27),cost_deviation_pct_mean,-1.773804,1.773804,decreases_risk,1
Shri S. Selvaganabathy (2021-27),sor_match_confidence_mean,0.76884407,0.76884407,increases_risk,2
Shri S. Selvaganabathy (2021-27),num_works,-0.65613323,0.65613323,decreases_risk,3
Shri S.R. Sivalingam (2025-31),cost_deviation_pct_mean,4.56094,4.56094,increases_risk,1
Shri S.R. Sivalingam (2025-31),num_works,-0.4420831,0.4420831,decreases_risk,2
Shri S.R. Sivalingam (2025-31),anomaly_score_max,-0.16771074,0.16771074,decreases_risk,3
Shri Sadanand Mhalu Shet Tanavade (2023-29),cost_deviation_pct_mean,-2.7952626,2.7952626,decreases_risk,1
Shri Sadanand Mhalu Shet Tanavade (2023-29),cost_deviation_pct_max,-2.7779043,2.7779043,decreases_risk,2
Shri Sadanand Mhalu Shet Tanavade (2023-29),num_works,0.85818917,0.85818917,increases_risk,3
Shri Samik Bhattacharya (2024-30),cost_deviation_pct_mean,-3.1640048,3.1640048,decreases_risk,1
Shri Samik Bhattacharya (2024-30),cost_deviation_pct_max,-2.5529637,2.5529637,decreases_risk,2
Shri Samik Bhattacharya (2024-30),num_works,0.96538025,0.96538025,increases_risk,3
Shri Sandosh Kumar P (2022-28),cost_deviation_pct_mean,4.208475,4.208475,increases_risk,1
Shri Sandosh Kumar P (2022-28),num_works,-0.49564677,0.49564677,decreases_risk,2
Shri Sandosh Kumar P (2022-28),sor_match_confidence_mean,0.41869718,0.41869718,increases_risk,3
Shri Sanjay Kumar Jha (2024-30),cost_deviation_pct_mean,-3.0410433,3.0410433,decreases_risk,1
Shri Sanjay Kumar Jha (2024-30),cost_deviation_pct_max,-2.6037514,2.6037514,decreases_risk,2
Shri Sanjay Kumar Jha (2024-30),num_works,0.87968427,0.87968427,increases_risk,3
Shri Sanjay Raut (2022-28),cost_deviation_pct_mean,3.6874192,3.6874192,increases_risk,1
Shri Sanjay Raut (2022-28),num_works,1.2106686,1.2106686,increases_risk,2
Shri Sanjay Raut (2022-28),cost_deviation_pct_max,0.68308496,0.68308496,increases_risk,3
Shri Sanjay Seth (2024-30),cost_deviation_pct_mean,2.4261367,2.4261367,increases_risk,1
Shri Sanjay Seth (2024-30),num_works,-0.93878263,0.93878263,decreases_risk,2
Shri Sanjay Seth (2024-30),anomaly_flag_rate,-0.5366487,0.5366487,decreases_risk,3
Shri Sanjay Singh (2024-30),cost_deviation_pct_mean,3.623448,3.623448,increases_risk,1
Shri Sanjay Singh (2024-30),num_works,-0.90096277,0.90096277,decreases_risk,2
Shri Sanjay Singh (2024-30),cost_deviation_pct_max,-0.53597814,0.53597814,decreases_risk,3
Shri Sant Balbir Singh (2022-28),cost_deviation_pct_mean,-2.1133845,2.1133845,decreases_risk,1
Shri Sant Balbir Singh (2022-28),collusion_score_max,0.28078738,0.28078738,increases_risk,2
Shri Sant Balbir Singh (2022-28),num_works,-0.26986405,0.26986405,decreases_risk,3
Shri Sarbananda Sonowal (18LS),cost_deviation_pct_mean,-3.0243995,3.0243995,decreases_risk,1
Shri Sarbananda Sonowal (18LS),cost_deviation_pct_max,-2.7522385,2.7522385,decreases_risk,2
Shri Sarbananda Sonowal (18LS),num_works,0.85686314,0.85686314,increases_risk,3
Shri Satish Chandra Dubey (2022-28),cost_deviation_pct_mean,-3.4667444,3.4667444,decreases_risk,1
Shri Satish Chandra Dubey (2022-28),num_works,-0.48783857,0.48783857,decreases_risk,2
Shri Satish Chandra Dubey (2022-28),collusion_score_mean,-0.27671653,0.27671653,decreases_risk,3
Shri Satish Kumar Gautam ,cost_deviation_pct_mean,-3.2680783,3.2680783,decreases_risk,1
Shri Satish Kumar Gautam ,cost_deviation_pct_max,-1.4716401,1.4716401,decreases_risk,2
Shri Satish Kumar Gautam ,num_works,-0.4108638,0.4108638,decreases_risk,3
Shri Satnam Singh Sandhu (2024-30),cost_deviation_pct_mean,-2.9273517,2.9273517,decreases_risk,1
Shri Satnam Singh Sandhu (2024-30),cost_deviation_pct_max,-2.7361152,2.7361152,decreases_risk,2
Shri Satnam Singh Sandhu (2024-30),num_works,0.8915134,0.8915134,increases_risk,3
Shri Shambhu Sharan Patel (2022-28),cost_deviation_pct_mean,-0.49627,0.49627,decreases_risk,1
Shri Shambhu Sharan Patel (2022-28),cost_deviation_pct_max,-0.44709724,0.44709724,decreases_risk,2
Shri Shambhu Sharan Patel (2022-28),collusion_score_max,0.24728678,0.24728678,increases_risk,3
Shri Shantanu Thakur ,cost_deviation_pct_max,-2.8133235,2.8133235,decreases_risk,1
Shri Shantanu Thakur ,cost_deviation_pct_mean,-2.7705376,2.7705376,decreases_risk,2
Shri Shantanu Thakur ,num_works,0.8581454,0.8581454,increases_risk,3
Shri Subhash Barala (2024-30),cost_deviation_pct_mean,-3.128942,3.128942,decreases_risk,1
Shri Subhash Barala (2024-30),cost_deviation_pct_max,-2.4865522,2.4865522,decreases_risk,2
Shri Subhash Barala (2024-30),num_works,0.9410735,0.9410735,increases_risk,3
Shri Subhasish Khuntia (2024-30),cost_deviation_pct_mean,-3.0417783,3.0417783,decreases_risk,1
Shri Subhasish Khuntia (2024-30),cost_deviation_pct_max,-2.5589037,2.5589037,decreases_risk,2
Shri Subhasish Khuntia (2024-30),num_works,0.91847044,0.91847044,increases_risk,3
Shri Sudheer Gupta ,cost_deviation_pct_mean,2.9161606,2.9161606,increases_risk,1
Shri Sudheer Gupta ,collusion_score_max,0.28817698,0.28817698,increases_risk,2
Shri Sudheer Gupta ,anomaly_score_max,-0.16281122,0.16281122,decreases_risk,3
Shri Surendra Singh Nagar (2022-28),cost_deviation_pct_mean,-3.5466285,3.5466285,decreases_risk,1
Shri Surendra Singh Nagar (2022-28),cost_deviation_pct_max,0.5526245,0.5526245,increases_risk,2
Shri Surendra Singh Nagar (2022-28),num_works,-0.41482162,0.41482162,decreases_risk,3
Shri Suresh Kodikunnil,cost_deviation_pct_mean,-3.568266,3.568266,decreases_risk,1
Shri Suresh Kodikunnil,cost_deviation_pct_max,0.73331594,0.73331594,increases_risk,2
Shri Suresh Kodikunnil,num_works,-0.36071384,0.36071384,decreases_risk,3
Shri Tapir Gao,cost_deviation_pct_mean,1.1238723,1.1238723,increases_risk,1
Shri Tapir Gao,collusion_score_max,0.31502277,0.31502277,increases_risk,2
Shri Tapir Gao,cost_deviation_pct_max,-0.22120515,0.22120515,decreases_risk,3
Shri Tejveer Singh (2024-30),cost_deviation_pct_mean,-3.636479,3.636479,decreases_risk,1
Shri Tejveer Singh (2024-30),cost_deviation_pct_max,0.67027634,0.67027634,increases_risk,2
Shri Tejveer Singh (2024-30),num_works,-0.40462393,0.40462393,decreases_risk,3
Shri V. Vijayendra Prasad (2022-28),cost_deviation_pct_mean,-3.4323106,3.4323106,decreases_risk,1
Shri V. Vijayendra Prasad (2022-28),cost_deviation_pct_max,0.82771844,0.82771844,increases_risk,2
Shri V. Vijayendra Prasad (2022-28),num_works,-0.38529179,0.38529179,decreases_risk,3
Shri Vivek K. Tankha (2022-28),cost_deviation_pct_max,0.52166545,0.52166545,increases_risk,1
Shri Vivek K. Tankha (2022-28),duplicate_score_max,-0.3477148,0.3477148,decreases_risk,2
Shri Vivek K. Tankha (2022-28),collusion_score_mean,-0.33200637,0.33200637,decreases_risk,3
Shri Yerram Venkata Subba Reddy (2024-30),cost_deviation_pct_mean,4.332941,4.332941,increases_risk,1
Shri Yerram Venkata Subba Reddy (2024-30),num_works,-0.35543898,0.35543898,decreases_risk,2
Shri Yerram Venkata Subba Reddy (2024-30),anomaly_score_max,0.3152757,0.3152757,increases_risk,3
Shri vijayakumar Vasanth,cost_deviation_pct_mean,-3.6731195,3.6731195,decreases_risk,1
Shri vijayakumar Vasanth,cost_deviation_pct_max,-1.2969368,1.2969368,decreases_risk,2
Shri vijayakumar Vasanth,num_works,-0.26139766,0.26139766,decreases_risk,3
Shripad Yesso Naik,cost_deviation_pct_max,-2.0998025,2.0998025,decreases_risk,1
Shripad Yesso Naik,num_works,0.64739716,0.64739716,increases_risk,2
Shripad Yesso Naik,residual_pct_max,-0.23257671,0.23257671,decreases_risk,3
Shrirang Appa Barne,cost_deviation_pct_mean,-3.2432363,3.2432363,decreases_risk,1
Shrirang Appa Barne,cost_deviation_pct_max,0.8320242,0.8320242,increases_risk,2
Shrirang Appa Barne,num_works,-0.70515364,0.70515364,decreases_risk,3
Shyamkumar,cost_deviation_pct_max,-2.475489,2.475489,decreases_risk,1
Shyamkumar,cost_deviation_pct_mean,-2.1802444,2.1802444,decreases_risk,2
Shyamkumar,num_works,0.9371821,0.9371821,increases_risk,3
Sivanath Kesineni,cost_deviation_pct_mean,-2.851793,2.851793,decreases_risk,1
Sivanath Kesineni,cost_deviation_pct_max,-2.6234212,2.6234212,decreases_risk,2
Sivanath Kesineni,num_works,0.8591922,0.8591922,increases_risk,3
Smt Aparajita Sarangi,cost_deviation_pct_mean,4.4209895,4.4209895,increases_risk,1
Smt Aparajita Sarangi,collusion_score_max,0.24385646,0.24385646,increases_risk,2
Smt Aparajita Sarangi,residual_pct_mean,-0.14660892,0.14660892,decreases_risk,3
Smt Dimple Yadav,cost_deviation_pct_mean,-3.6291552,3.6291552,decreases_risk,1
Smt Dimple Yadav,cost_deviation_pct_max,-1.4641179,1.4641179,decreases_risk,2
Smt Dimple Yadav,sor_match_confidence_mean,-0.23202124,0.23202124,decreases_risk,3
Smt Harsimrat Kaur Badal,cost_deviation_pct_mean,-2.791178,2.791178,decreases_risk,1
Smt Harsimrat Kaur Badal,num_works,-0.42809588,0.42809588,decreases_risk,2
Smt Harsimrat Kaur Badal,cost_deviation_pct_max,-0.37330505,0.37330505,decreases_risk,3
Smt Hema Malini,cost_deviation_pct_mean,-3.5394235,3.5394235,decreases_risk,1
Smt Hema Malini,cost_deviation_pct_max,-1.4653372,1.4653372,decreases_risk,2
Smt Hema Malini,num_works,-0.46509033,0.46509033,decreases_risk,3
Smt Himadri Singh,cost_deviation_pct_max,0.7924388,0.7924388,increases_risk,1
Smt Himadri Singh,cost_deviation_pct_mean,0.5305355,0.5305355,increases_risk,2
Smt Himadri Singh,duplicate_score_max,-0.39012173,0.39012173,decreases_risk,3
Smt Poonamben Hematbhai Maadam,cost_deviation_pct_mean,0.8736563,0.8736563,increases_risk,1
Smt Poonamben Hematbhai Maadam,cost_deviation_pct_max,-0.38630295,0.38630295,decreases_risk,2
Smt Poonamben Hematbhai Maadam,collusion_score_max,-0.35001272,0.35001272,decreases_risk,3
Smt Raksha Nikhil Khadse,cost_deviation_pct_mean,-2.8393593,2.8393593,decreases_risk,1
Smt Raksha Nikhil Khadse,cost_deviation_pct_max,-2.5083945,2.5083945,decreases_risk,2
Smt Raksha Nikhil Khadse,num_works,0.88751197,0.88751197,increases_risk,3
Smt S Jothimani,cost_deviation_pct_mean,-3.219555,3.219555,decreases_risk,1
Smt S Jothimani,num_works,-0.42499483,0.42499483,decreases_risk,2
Smt S Jothimani,sor_match_confidence_mean,-0.28713286,0.28713286,decreases_risk,3
Smt Sajda Ahmed,cost_deviation_pct_mean,-3.7418387,3.7418387,decreases_risk,1
Smt Sajda Ahmed,cost_deviation_pct_max,0.5054715,0.5054715,increases_risk,2
Smt Sajda Ahmed,num_works,-0.42061085,0.42061085,decreases_risk,3
Smt Sandhya Ray,cost_deviation_pct_max,0.6961584,0.6961584,increases_risk,1
Smt Sandhya Ray,duplicate_score_max,-0.42101118,0.42101118,decreases_risk,2
Smt Sandhya Ray,num_months,-0.25093067,0.25093067,decreases_risk,3
Smt Sangeeta Kumari Singh Deo,cost_deviation_pct_max,-2.111994,2.111994,decreases_risk,1
Smt Sangeeta Kumari Singh Deo,num_works,0.6562459,0.6562459,increases_risk,2
Smt Sangeeta Kumari Singh Deo,collusion_score_max,-0.24689154,0.24689154,decreases_risk,3
Smt Satabdi Roy (Banerjee),duplicate_score_max,-0.40907666,0.40907666,decreases_risk,1
Smt Satabdi Roy (Banerjee),collusion_score_mean,-0.23084494,0.23084494,decreases_risk,2
Smt Satabdi Roy (Banerjee),cost_deviation_pct_mean,0.19960508,0.19960508,increases_risk,3
Smt Supriya Sadanand Sule,cost_deviation_pct_mean,-3.2412496,3.2412496,decreases_risk,1
Smt Supriya Sadanand Sule,cost_deviation_pct_max,-2.5134182,2.5134182,decreases_risk,2
Smt Supriya Sadanand Sule,num_works,0.9515139,0.9515139,increases_risk,3
Smt Veena Devi ,cost_deviation_pct_mean,-3.1606984,3.1606984,decreases_risk,1
Smt Veena Devi ,num_works,-0.6605374,0.6605374,decreases_risk,2
Smt Veena Devi ,cost_deviation_pct_max,0.55406874,0.55406874,increases_risk,3
Smt. Darshana Singh (2022-28),cost_deviation_pct_mean,-3.3445735,3.3445735,decreases_risk,1
Smt. Darshana Singh (2022-28),num_works,-0.6885778,0.6885778,decreases_risk,2
